web-scraper-order,web-scraper-start-url,author,title,date,content,rating,next,next-href
"1551370195-20927","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","A","The Spy Who Loves Me","January 27, 2019","I'm not paranoid (famous last words). No, really, I welcome my personal assistant overlords. My family is pretty vanilla. So it only creeps me out a little when my husband and I have ""test"" discussions about things we don't talk about, don't search the internet for, and would never actually buy in a million years only to see such items pushed to us in advertising feeds. Is one of our assistants listening when it is supposed to be asleep? If so, which one? All three of the majors are in our house. Both of the cats have turned Siri on by walking across my laptop. And Alexa hears her name sometimes inexplicably. Maybe it's my husband's Long Island accent?

Or maybe it is just randomness and the assistants are functioning as advertised. Either way, I won't be getting rid of them anytime soon. The Echo Plus recognized all but two of my smart bulbs and found all of my switches and everything else that still works (old WeMo stuff went offline over a year ago when Belkin pushed a firmware upgrade and killed their wifi connections). It has controlled them flawlessly so far, and this has allowed me to free up the ethernet ports I'd dedicated to several different hubs.

My Echo devices are the ones we use most around here, both because the house runs on Amazon Prime and Subscribe and Save (I have lupus and cannot easily shop in the real world) AND because the Echos allow me to reach my teenager and tell him things whether he wants to hear them or not. He can ignore my texts and refuse to answer the phone, but Alexa lets me yell at him from anywhere in the world. (And the app lets me see his history of ridiculous teenaged boy questions - unlike Siri, Alexa is not a potty mouth and does not like it when you are.)

On the downside, Alexa won't give you suggestions if she doesn't know something. She just gives you an Elizabeth Jennings (The Americans) type, ""Hmmm,"" and a disappointed note.

The Echo Plus also seems to ""hear"" better and have fewer false activations. And the sound is better for music - by a surprising amount. So, if Alexa has a place in your home, the Echo Plus is a good way to get her. Four stars. I'd give five if the wake word were more customizable.","4.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&pageNumber=8&reviewerType=all_reviews"
"1551370284-21262","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","MaryanneB","Be specific with your questions!","January 5, 2019","I love being able to find out what the weather will be like. It's also great using it as my wake-up call. I discovered that I have to be specific when I ask a question. I asked Alexa to play Pink's ""Try"" then I asked Alexa to play ""Try"" again. Apparently, there's a song titled, ""Try Again""! LOL I learned something new.","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_50?ie=UTF8&pageNumber=50&reviewerType=all_reviews"
"1551370615-22505","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Hawks","Easy to use","January 1, 2019","I wish I had done this years ago.  This is a GREAT product.  The sound quality is up there.  Easy to set up.","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_205?ie=UTF8&pageNumber=205&reviewerType=all_reviews"
"1551370276-21230","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Christina Rawlins","Love it","February 14, 2019","Beautiful nice design I had the Echo Dot last time. This one is phenomenal speaker all the way around. Extremely easy set up after you download the Alexa app. It did take a while to get even though I am a prime member.","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_46?ie=UTF8&pageNumber=46&reviewerType=all_reviews"
"1551370544-22240","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Amazon Customer","Great sound.","February 7, 2019","Works well","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_172?ie=UTF8&pageNumber=172&reviewerType=all_reviews"
"1551370414-21750","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Naomi Jarefsky","The Echo is amazing","January 14, 2019","Love this, we have checked traffic and played trivia games and I love when I say play a certain song or certain artist it plays it.","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_111?ie=UTF8&pageNumber=111&reviewerType=all_reviews"
"1551370237-21085","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Kindle Customer","What an improvement","December 7, 2018","Well lets see...
better sound
Bass Treble control
Built in thermostat
The hub is nice but really bought for the other extras
Cons: light ring isnt as bright this year, brightness adjusts with toom light
Ex: dims with low light (not to bother you while you sleep I guess) brightens up in normal light but still not as bright as last generation.
No way a deal breaker tho","4.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&reviewerType=all_reviews"
"1551370386-21646","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Kay-King","Perfect product!","December 30, 2018","The sound is awesome. Sounds like a boom box!","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_98?ie=UTF8&pageNumber=98&reviewerType=all_reviews"
"1551370480-21997","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Kendra","So far so good!","January 23, 2019","I received this as a Christmas gift and really like it so far. I’ve never owned an Echo or other similar device so I’m still learning all the tips and tricks to it but so far so good! Even my boyfriend loves using it too.","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_142?ie=UTF8&pageNumber=142&reviewerType=all_reviews"
"1551370600-22444","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Jason","Make sure and buy a hub.","December 19, 2018","Have several giving as gifts.","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_198?ie=UTF8&pageNumber=198&reviewerType=all_reviews"
"1551370632-22566","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Michael Eggleston","Works better than version 1","January 12, 2019","Works much better than the previous models","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_213?ie=UTF8&pageNumber=213&reviewerType=all_reviews"
"1551370271-21211","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Amazon Customer","Echo is very useful for so many things","February 5, 2019","I like the convenience of it. I haven't gotten into ordering with it yet. I love that I can ask for the type of music I'm in the mood for and that it will play NPR for me. I wish it interfaced with ROKU as I am unsure about buying the Amazon TV fire stick. I am very satisfied with ROKU. That's the only downside for me.","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_44?ie=UTF8&pageNumber=44&reviewerType=all_reviews"
"1551370488-22027","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Z. A. Lando","Buy it you like it","December 7, 2018","It seems to work as advertised it looks very good on the shelf I would recommend it to anybody","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_146?ie=UTF8&pageNumber=146&reviewerType=all_reviews"
"1551370456-21908","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Trent Swift","Great product at a good price.","January 13, 2019","The sound quality is excellent for the price point. I’m honestly very impressed with it as a speaker. Alexa is exceptionally as an AI interface thus making this a great smart speaker, especially for the price point.","4.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_131?ie=UTF8&pageNumber=131&reviewerType=all_reviews"
"1551370376-21604","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Eugene O. Kearney","Does indoor temperature!","January 12, 2019","Love the plus. Great sound. works well with device bulbs! Indoor temp sensor is handy, too!","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_93?ie=UTF8&pageNumber=93&reviewerType=all_reviews"
"1551370542-22233","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","John Booth","My New Friend","January 31, 2019","Gained a new friend here. My lady encyclopedia is ready instantly to provide information I need. Great gift idea!","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_171?ie=UTF8&pageNumber=171&reviewerType=all_reviews"
"1551370557-22287","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Sue","The sound is definitely beautiful","November 14, 2018","The sound is definitely beautiful. I don’t have to yell at it from across the room!","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_178?ie=UTF8&pageNumber=178&reviewerType=all_reviews"
"1551370342-21475","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Will","Can’t make home theater with echo pluses","November 25, 2018","Was really hopping to make a home theater system/sound system with fire tv cube and 2 echo pluses and echo sub but walked away with disjointed audio and no home theater sound... disappointed...","4.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_77?ie=UTF8&pageNumber=77&reviewerType=all_reviews"
"1551370312-21365","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Kimberly Krol","Fun product","January 9, 2019","It is still new and I am getting used to how to phase questions.  But this unit combined with things like smart bulbs and outlets is a game changer.  It is so nice to walk into a room and just say ""alexa, Turn on living room light"" and have it go on.  Still learning but greatly enjoying.","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_63?ie=UTF8&pageNumber=63&reviewerType=all_reviews"
"1551370418-21763","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Tamy Green","I live the sleep sounds","February 2, 2019","Alexa makes life a bit easier.","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_113?ie=UTF8&pageNumber=113&reviewerType=all_reviews"
"1551370205-20967","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Nia","Upgrading from a 1st Gen Echo","February 5, 2019","I upgraded from the 1st Gen Echo which we had in our home since it's release in 2014. I immediately noticed the improvement in sound quality, mainly in more bass.  The down side is that I also noticed that the 2nd Gen has trouble hearing or understating some things which the 1st Gen did not. Both version have 7 microphones built-in, so I can't figure out why we sometimes have to speak louder for the 2nd Gen model to hear or understand us...?  For instance, my son's name is ""Kellen"" and I have a room light plug under his name and a playlist for him on Amazon Music, but Alexa for some reason can't understand the name and keeps saying I can't find ""Calvin's Playlist""...?

In conclusion, the improvement in the design aesthetic and sound quality is a thumbs up, but the interaction experience seems to have taken a downgrade.","4.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_13?ie=UTF8&pageNumber=13&reviewerType=all_reviews"
"1551370384-21636","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Pamela","Who Woulda Guessed!","January 19, 2019","I had mixed feelings on purchasing an Alexa. Did I really need it? Would it be easy to set up? Would I even use it? Yes, Yes, Yes. This is great! I loved her from the moment she said 'Hello"".","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_97?ie=UTF8&pageNumber=97&reviewerType=all_reviews"
"1551370354-21525","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","5 grandsons","Won’t play my music","February 3, 2019","I wish I could find someone to help me with this new echo plus.  It won’t play MY Music.","1.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_83?ie=UTF8&pageNumber=83&reviewerType=all_reviews"
"1551370212-20989","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Hiker","Not much of a hub","December 10, 2018","Great sound. Unfortunately it is not much of a hub. Would not find any of my devices. Had to buy a Wink 2 Hub and I have not been able to connect the Echo to that. Very frustrating. Save your money and buy the plain Echo for the speaker.","3.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&pageNumber=16&reviewerType=all_reviews"
"1551370308-21347","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","C Cox","Happy with Echo","December 29, 2018","It was easy to set up and connect to our Pandora Music already in place and the sound is great.  Still working on other features we thought it would be useful for.","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_61?ie=UTF8&pageNumber=61&reviewerType=all_reviews"
"1551370435-21826","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Donna from CT","Fun and useful!","December 27, 2018","It is great! We have just begun to use all that Alexa/Echo can do! One light is connected to Alexa.","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_121?ie=UTF8&pageNumber=121&reviewerType=all_reviews"
"1551370552-22267","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Amazon Customer","It's ok","January 30, 2019","Received as a gift. It works, but not sure I will use it that much. Also not sure about how much it snoops.","4.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_176?ie=UTF8&pageNumber=176&reviewerType=all_reviews"
"1551370580-22377","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Kathleen E. Hasling","Joy to the world!","December 8, 2018","Love Alexa.  However, I am not sure if i’ll Get all the benefit before she drives me crazy!  Fun!!","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_189?ie=UTF8&pageNumber=189&reviewerType=all_reviews"
"1551370570-22332","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","James McLaughlin","Take the time to look up all of the features. You need to learn everything to get the most out of it","December 11, 2018","I love the responsiveness, sound quality and general organization this device has brought to my home. Alexa AKA Hal 9000 is pretty great","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_184?ie=UTF8&pageNumber=184&reviewerType=all_reviews"
"1551370585-22390","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","William E Harris","Great solution to get everything to communicate!","February 6, 2019","The Echo hub dramatically facilitates integrates all my various smartphone subsystems into a true platform.","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_191?ie=UTF8&pageNumber=191&reviewerType=all_reviews"
"1551370254-21146","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Bambi","I got what I asked for & some","January 3, 2019","I wanted to upgrade to EchoPlus because that’s what True Echo lovers do! However, I didn’t imagine the sound quality would be so Fab - So impressive! For now I’ll only use it for my Audible Books, Flash Briefings & occasional music! If you’re looking for an exceptional speaker, you’ll be impressed w/EchoPlus. Thanks Amazon!","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_36?ie=UTF8&pageNumber=36&reviewerType=all_reviews"
"1551370585-22392","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Joyce","Fun to own.","December 8, 2018","The Echo Plus is easy to set up, the color blends in with our decor and we have enjoyed figuring out all the Echo can do.","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_191?ie=UTF8&pageNumber=191&reviewerType=all_reviews"
"1551370615-22500","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Dgunn","Very easy to set up when you get the Alexa app","February 22, 2019","I bought two echoes that came with one sub in a kit and send it up to be a stereo and I am very happy with it","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_205?ie=UTF8&pageNumber=205&reviewerType=all_reviews"
"1551370595-22430","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Amazon Customer","Would loved to try it","February 1, 2019","I order it because a friend got one for X-mas  and loved it never got to use was in nursing home","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_196?ie=UTF8&pageNumber=196&reviewerType=all_reviews"
"1551370475-21983","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Norton","Love this!!!!","December 26, 2018","We love the Echo plus. We have one in each bedroom and the living room.  Great to have Alexa to help and inform  all of us. So easy to set up and you can do so many things with it.","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_140?ie=UTF8&pageNumber=140&reviewerType=all_reviews"
"1551370533-22197","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Alan Minear","It's a truly great invention.","January 26, 2019","A great product, I listen to mine everyday and am thankful it was invented.  Especially,
because I love my music and Alexa ALWAYS get's it right!!","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_167?ie=UTF8&pageNumber=167&reviewerType=all_reviews"
"1551370563-22308","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Amazon Customer","Works Great","January 16, 2019","Just what I was looking for. Sounds good.  Enjoy using it.","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_181?ie=UTF8&pageNumber=181&reviewerType=all_reviews"
"1551370512-22116","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Chris","Beautiful and responsive","December 28, 2018","Beautiful and responsive.","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_157?ie=UTF8&pageNumber=157&reviewerType=all_reviews"
"1551370478-21992","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Shakeel Nasir","Our Favorite","December 10, 2018","It works well.","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_141?ie=UTF8&pageNumber=141&reviewerType=all_reviews"
"1551370660-22667","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Taylor S. Spear","Great Product","January 2, 2019","Connects with other smart home devices with ease and without additional hubs","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_226?ie=UTF8&pageNumber=226&reviewerType=all_reviews"
"1551370587-22394","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","tim","5 stars....","December 29, 2018","Great product. Great sound quality excellent quality!","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_192?ie=UTF8&pageNumber=192&reviewerType=all_reviews"
"1551370376-21609","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Bonecrusher","For $100 the sound quality is fantastic","December 13, 2018","I have a $600 Bang and Olufsen speaker that sounds better, but not 6x better.  For the money, this is a great value.","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_93?ie=UTF8&pageNumber=93&reviewerType=all_reviews"
"1551370446-21869","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Lori Morrison","Love it","February 12, 2019","I am still learning all the stuff I can do with my echo but I love it. I have purchased light bulbs and love being able to just tell my echo to turn off lights, set alarms, ect. Very happy with it.","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_126?ie=UTF8&pageNumber=126&reviewerType=all_reviews"
"1551370525-22169","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","JR","Good technology","February 18, 2019","Good little speaker","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_163?ie=UTF8&pageNumber=163&reviewerType=all_reviews"
"1551370465-21945","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","TMR","Better than the first generation Echo Plus.","January 15, 2019","So far so good. Bought this Eco Plus after my last one, which was a first generation, died after 5 months! Fingers crossed, but the sound quality is much better and it was easier to set up. We will see as time passes how it performs.","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_135?ie=UTF8&pageNumber=135&reviewerType=all_reviews"
